,0,1,2,3,4,5
719,8,0.6666666666666666,QSAR-TID-12853,QSAR-TID-10980,3438,3277
720,8,0.8888888888888888,QSAR-TID-100912,QSAR-TID-11,3439,3050
721,9,0.75,QSAR-TID-100912,QSAR-TID-10980,3439,3277
722,8,0.8888888888888888,QSAR-TID-101269,QSAR-TID-11,3440,3050
723,9,0.75,QSAR-TID-101269,QSAR-TID-10980,3440,3277
724,9,1.0,QSAR-TID-11427,QSAR-TID-11,3441,3050
725,8,0.6666666666666666,QSAR-TID-11427,QSAR-TID-10980,3441,3277
726,9,1.0,QSAR-TID-11989,QSAR-TID-11,3443,3050
727,8,0.6666666666666666,QSAR-TID-11989,QSAR-TID-10980,3443,3277
728,8,0.8888888888888888,QSAR-TID-10970,QSAR-TID-11,3444,3050
729,10,0.8333333333333334,QSAR-TID-10970,QSAR-TID-10980,3444,3277
730,8,0.8888888888888888,QSAR-TID-12829,QSAR-TID-11,3445,3050
731,8,0.6666666666666666,QSAR-TID-12829,QSAR-TID-10980,3445,3277
732,8,0.8888888888888888,QSAR-TID-101221,QSAR-TID-11,3447,3050
733,9,0.75,QSAR-TID-101221,QSAR-TID-10980,3447,3277
734,8,0.8888888888888888,QSAR-TID-12619,QSAR-TID-11,3448,3050
735,8,0.6666666666666666,QSAR-TID-12619,QSAR-TID-10980,3448,3277
736,8,0.8888888888888888,QSAR-TID-10329,QSAR-TID-11,3449,3050
737,9,0.75,QSAR-TID-10329,QSAR-TID-10980,3449,3277
738,8,0.8888888888888888,QSAR-TID-176,QSAR-TID-11,3450,3050
739,8,0.6666666666666666,QSAR-TID-176,QSAR-TID-10980,3450,3277
740,8,0.8888888888888888,QSAR-TID-10184,QSAR-TID-11,3452,3050
741,9,0.75,QSAR-TID-10184,QSAR-TID-10980,3452,3277
742,8,0.8888888888888888,QSAR-TID-12744,QSAR-TID-11,3454,3050
743,8,0.6666666666666666,QSAR-TID-12744,QSAR-TID-10980,3454,3277
744,8,0.8888888888888888,QSAR-TID-100413,QSAR-TID-11,3455,3050
745,9,0.75,QSAR-TID-100413,QSAR-TID-10980,3455,3277
746,7,0.7777777777777778,QSAR-TID-270,QSAR-TID-11,3456,3050
747,7,0.5833333333333334,QSAR-TID-270,QSAR-TID-10980,3456,3277
748,9,1.0,QSAR-TID-11399,QSAR-TID-11,3457,3050
749,8,0.6666666666666666,QSAR-TID-11399,QSAR-TID-10980,3457,3277
750,7,0.7777777777777778,QSAR-TID-30020,QSAR-TID-11,3458,3050
751,7,0.5833333333333334,QSAR-TID-30020,QSAR-TID-10980,3458,3277
752,7,0.7777777777777778,QSAR-TID-42,QSAR-TID-11,3459,3050
753,7,0.5833333333333334,QSAR-TID-42,QSAR-TID-10980,3459,3277
754,8,0.8888888888888888,QSAR-TID-101041,QSAR-TID-11,3460,3050
755,9,0.75,QSAR-TID-101041,QSAR-TID-10980,3460,3277
756,8,0.8888888888888888,QSAR-TID-10814,QSAR-TID-11,3461,3050
757,9,0.75,QSAR-TID-10814,QSAR-TID-10980,3461,3277
758,8,0.8888888888888888,QSAR-TID-175,QSAR-TID-11,3462,3050
759,8,0.6666666666666666,QSAR-TID-175,QSAR-TID-10980,3462,3277
760,8,0.8888888888888888,QSAR-TID-104260,QSAR-TID-11,3463,3050
761,9,0.75,QSAR-TID-104260,QSAR-TID-10980,3463,3277
762,8,0.8888888888888888,QSAR-TID-101460,QSAR-TID-11,3464,3050
763,9,0.75,QSAR-TID-101460,QSAR-TID-10980,3464,3277
764,9,1.0,QSAR-TID-11018,QSAR-TID-11,3465,3050
765,8,0.6666666666666666,QSAR-TID-11018,QSAR-TID-10980,3465,3277
766,8,0.8888888888888888,QSAR-TID-10688,QSAR-TID-11,3466,3050
767,9,0.75,QSAR-TID-10688,QSAR-TID-10980,3466,3277
768,8,0.8888888888888888,QSAR-TID-10485,QSAR-TID-11,3467,3050
769,9,0.75,QSAR-TID-10485,QSAR-TID-10980,3467,3277
770,8,0.8888888888888888,QSAR-TID-12738,QSAR-TID-11,3468,3050
771,8,0.6666666666666666,QSAR-TID-12738,QSAR-TID-10980,3468,3277
772,8,0.8888888888888888,QSAR-TID-102770,QSAR-TID-11,3469,3050
773,9,0.75,QSAR-TID-102770,QSAR-TID-10980,3469,3277
774,8,0.8888888888888888,QSAR-TID-102414,QSAR-TID-11,3470,3050
775,9,0.75,QSAR-TID-102414,QSAR-TID-10980,3470,3277
776,8,0.8888888888888888,QSAR-TID-101079,QSAR-TID-11,3471,3050
777,9,0.75,QSAR-TID-101079,QSAR-TID-10980,3471,3277
778,9,1.0,QSAR-TID-11154,QSAR-TID-11,3472,3050
779,8,0.6666666666666666,QSAR-TID-11154,QSAR-TID-10980,3472,3277
780,8,0.8888888888888888,QSAR-TID-10450,QSAR-TID-11,3474,3050
781,9,0.75,QSAR-TID-10450,QSAR-TID-10980,3474,3277
782,8,0.8888888888888888,QSAR-TID-137,QSAR-TID-11,3475,3050
783,8,0.6666666666666666,QSAR-TID-137,QSAR-TID-10980,3475,3277
784,9,1.0,QSAR-TID-118,QSAR-TID-11,3476,3050
785,8,0.6666666666666666,QSAR-TID-118,QSAR-TID-10980,3476,3277
786,8,0.8888888888888888,QSAR-TID-101602,QSAR-TID-11,3477,3050
787,9,0.75,QSAR-TID-101602,QSAR-TID-10980,3477,3277
788,8,0.8888888888888888,QSAR-TID-101324,QSAR-TID-11,3478,3050
789,9,0.75,QSAR-TID-101324,QSAR-TID-10980,3478,3277
790,8,0.8888888888888888,QSAR-TID-100424,QSAR-TID-11,3479,3050
791,9,0.75,QSAR-TID-100424,QSAR-TID-10980,3479,3277
792,9,1.0,QSAR-TID-11868,QSAR-TID-11,3480,3050
793,8,0.6666666666666666,QSAR-TID-11868,QSAR-TID-10980,3480,3277
794,8,0.8888888888888888,QSAR-TID-12090,QSAR-TID-11,3482,3050
795,8,0.6666666666666666,QSAR-TID-12090,QSAR-TID-10980,3482,3277
796,7,0.7777777777777778,QSAR-TID-20023,QSAR-TID-11,3483,3050
797,7,0.5833333333333334,QSAR-TID-20023,QSAR-TID-10980,3483,3277
798,8,0.8888888888888888,QSAR-TID-12131,QSAR-TID-11,3484,3050
799,8,0.6666666666666666,QSAR-TID-12131,QSAR-TID-10980,3484,3277
800,9,1.0,QSAR-TID-11199,QSAR-TID-11,3485,3050
801,8,0.6666666666666666,QSAR-TID-11199,QSAR-TID-10980,3485,3277
802,9,1.0,QSAR-TID-11942,QSAR-TID-11,3486,3050
803,8,0.6666666666666666,QSAR-TID-11942,QSAR-TID-10980,3486,3277
804,8,0.8888888888888888,QSAR-TID-100962,QSAR-TID-11,3487,3050
805,9,0.75,QSAR-TID-100962,QSAR-TID-10980,3487,3277
806,8,0.8888888888888888,QSAR-TID-12227,QSAR-TID-11,3488,3050
807,8,0.6666666666666666,QSAR-TID-12227,QSAR-TID-10980,3488,3277
808,8,0.8888888888888888,QSAR-TID-12735,QSAR-TID-11,3489,3050
809,8,0.6666666666666666,QSAR-TID-12735,QSAR-TID-10980,3489,3277
810,7,0.7777777777777778,QSAR-TID-20033,QSAR-TID-11,3490,3050
811,7,0.5833333333333334,QSAR-TID-20033,QSAR-TID-10980,3490,3277
812,9,1.0,QSAR-TID-11528,QSAR-TID-11,3491,3050
813,8,0.6666666666666666,QSAR-TID-11528,QSAR-TID-10980,3491,3277
814,8,0.8888888888888888,QSAR-TID-100834,QSAR-TID-11,3492,3050
815,9,0.75,QSAR-TID-100834,QSAR-TID-10980,3492,3277
816,8,0.8888888888888888,QSAR-TID-101361,QSAR-TID-11,3493,3050
817,9,0.75,QSAR-TID-101361,QSAR-TID-10980,3493,3277
818,8,0.8888888888888888,QSAR-TID-100432,QSAR-TID-11,3495,3050
819,9,0.75,QSAR-TID-100432,QSAR-TID-10980,3495,3277
820,8,0.8888888888888888,QSAR-TID-102774,QSAR-TID-11,3496,3050
821,9,0.75,QSAR-TID-102774,QSAR-TID-10980,3496,3277
822,9,1.0,QSAR-TID-115,QSAR-TID-11,3497,3050
823,8,0.6666666666666666,QSAR-TID-115,QSAR-TID-10980,3497,3277
824,8,0.8888888888888888,QSAR-TID-10616,QSAR-TID-11,3498,3050
825,9,0.75,QSAR-TID-10616,QSAR-TID-10980,3498,3277
826,8,0.8888888888888888,QSAR-TID-10452,QSAR-TID-11,3500,3050
827,9,0.75,QSAR-TID-10452,QSAR-TID-10980,3500,3277
828,8,0.8888888888888888,QSAR-TID-100418,QSAR-TID-11,3501,3050
829,9,0.75,QSAR-TID-100418,QSAR-TID-10980,3501,3277
830,8,0.8888888888888888,QSAR-TID-100993,QSAR-TID-11,3502,3050
831,9,0.75,QSAR-TID-100993,QSAR-TID-10980,3502,3277
832,7,0.7777777777777778,QSAR-TID-20171,QSAR-TID-11,3503,3050
833,7,0.5833333333333334,QSAR-TID-20171,QSAR-TID-10980,3503,3277
834,8,0.8888888888888888,QSAR-TID-10526,QSAR-TID-11,3504,3050
835,9,0.75,QSAR-TID-10526,QSAR-TID-10980,3504,3277
836,7,0.7777777777777778,QSAR-TID-249,QSAR-TID-11,3505,3050
837,7,0.5833333333333334,QSAR-TID-249,QSAR-TID-10980,3505,3277
838,8,0.8888888888888888,QSAR-TID-101399,QSAR-TID-11,3506,3050
839,9,0.75,QSAR-TID-101399,QSAR-TID-10980,3506,3277
840,8,0.8888888888888888,QSAR-TID-10808,QSAR-TID-11,3507,3050
841,9,0.75,QSAR-TID-10808,QSAR-TID-10980,3507,3277
842,8,0.8888888888888888,QSAR-TID-101182,QSAR-TID-11,3508,3050
843,9,0.75,QSAR-TID-101182,QSAR-TID-10980,3508,3277
844,8,0.8888888888888888,QSAR-TID-12910,QSAR-TID-11,3510,3050
845,8,0.6666666666666666,QSAR-TID-12910,QSAR-TID-10980,3510,3277
846,8,0.8888888888888888,QSAR-TID-10702,QSAR-TID-11,3511,3050
847,9,0.75,QSAR-TID-10702,QSAR-TID-10980,3511,3277
848,9,1.0,QSAR-TID-11726,QSAR-TID-11,3512,3050
849,8,0.6666666666666666,QSAR-TID-11726,QSAR-TID-10980,3512,3277
850,8,0.8888888888888888,QSAR-TID-101222,QSAR-TID-11,3513,3050
851,9,0.75,QSAR-TID-101222,QSAR-TID-10980,3513,3277
852,7,0.7777777777777778,QSAR-TID-216,QSAR-TID-11,3515,3050
853,7,0.5833333333333334,QSAR-TID-216,QSAR-TID-10980,3515,3277
854,8,0.8888888888888888,QSAR-TID-10876,QSAR-TID-11,3516,3050
855,9,0.75,QSAR-TID-10876,QSAR-TID-10980,3516,3277
856,7,0.7777777777777778,QSAR-TID-87,QSAR-TID-11,3517,3050
857,7,0.5833333333333334,QSAR-TID-87,QSAR-TID-10980,3517,3277
858,8,0.8888888888888888,QSAR-TID-140,QSAR-TID-11,3518,3050
859,8,0.6666666666666666,QSAR-TID-140,QSAR-TID-10980,3518,3277
860,8,0.8888888888888888,QSAR-TID-12809,QSAR-TID-11,3519,3050
861,8,0.6666666666666666,QSAR-TID-12809,QSAR-TID-10980,3519,3277
862,9,1.0,QSAR-TID-11209,QSAR-TID-11,3520,3050
863,8,0.6666666666666666,QSAR-TID-11209,QSAR-TID-10980,3520,3277
864,8,0.8888888888888888,QSAR-TID-100629,QSAR-TID-11,3522,3050
865,9,0.75,QSAR-TID-100629,QSAR-TID-10980,3522,3277
866,8,0.8888888888888888,QSAR-TID-100425,QSAR-TID-11,3523,3050
867,9,0.75,QSAR-TID-100425,QSAR-TID-10980,3523,3277
868,8,0.8888888888888888,QSAR-TID-102734,QSAR-TID-11,3524,3050
869,9,0.75,QSAR-TID-102734,QSAR-TID-10980,3524,3277
870,8,0.8888888888888888,QSAR-TID-12071,QSAR-TID-11,3525,3050
871,8,0.6666666666666666,QSAR-TID-12071,QSAR-TID-10980,3525,3277
872,8,0.8888888888888888,QSAR-TID-10012,QSAR-TID-11,3526,3050
873,9,0.75,QSAR-TID-10012,QSAR-TID-10980,3526,3277
874,8,0.8888888888888888,QSAR-TID-10120,QSAR-TID-11,3527,3050
875,9,0.75,QSAR-TID-10120,QSAR-TID-10980,3527,3277
876,8,0.8888888888888888,QSAR-TID-12938,QSAR-TID-11,3528,3050
877,8,0.6666666666666666,QSAR-TID-12938,QSAR-TID-10980,3528,3277
878,8,0.8888888888888888,QSAR-TID-10685,QSAR-TID-11,3529,3050
879,9,0.75,QSAR-TID-10685,QSAR-TID-10980,3529,3277
880,7,0.7777777777777778,QSAR-TID-30002,QSAR-TID-11,3530,3050
881,7,0.5833333333333334,QSAR-TID-30002,QSAR-TID-10980,3530,3277
882,8,0.8888888888888888,QSAR-TID-174,QSAR-TID-11,3531,3050
883,8,0.6666666666666666,QSAR-TID-174,QSAR-TID-10980,3531,3277
884,8,0.8888888888888888,QSAR-TID-19903,QSAR-TID-11,3532,3050
885,8,0.6666666666666666,QSAR-TID-19903,QSAR-TID-10980,3532,3277
886,8,0.8888888888888888,QSAR-TID-12480,QSAR-TID-11,3533,3050
887,8,0.6666666666666666,QSAR-TID-12480,QSAR-TID-10980,3533,3277
888,8,0.8888888888888888,QSAR-TID-17005,QSAR-TID-11,3534,3050
889,8,0.6666666666666666,QSAR-TID-17005,QSAR-TID-10980,3534,3277
890,9,1.0,QSAR-TID-11003,QSAR-TID-11,3535,3050
891,8,0.6666666666666666,QSAR-TID-11003,QSAR-TID-10980,3535,3277
892,7,0.7777777777777778,QSAR-TID-220,QSAR-TID-11,3538,3050
893,7,0.5833333333333334,QSAR-TID-220,QSAR-TID-10980,3538,3277
894,8,0.8888888888888888,QSAR-TID-10371,QSAR-TID-11,3539,3050
895,9,0.75,QSAR-TID-10371,QSAR-TID-10980,3539,3277
896,8,0.8888888888888888,QSAR-TID-10081,QSAR-TID-11,3540,3050
897,9,0.75,QSAR-TID-10081,QSAR-TID-10980,3540,3277
898,7,0.7777777777777778,QSAR-TID-20007,QSAR-TID-11,3541,3050
899,7,0.5833333333333334,QSAR-TID-20007,QSAR-TID-10980,3541,3277
900,9,1.0,QSAR-TID-11898,QSAR-TID-11,3542,3050
901,8,0.6666666666666666,QSAR-TID-11898,QSAR-TID-10980,3542,3277
902,8,0.8888888888888888,QSAR-TID-101032,QSAR-TID-11,3544,3050
903,9,0.75,QSAR-TID-101032,QSAR-TID-10980,3544,3277
904,8,0.8888888888888888,QSAR-TID-10903,QSAR-TID-11,3545,3050
905,10,0.8333333333333334,QSAR-TID-10903,QSAR-TID-10980,3545,3277
906,8,0.8888888888888888,QSAR-TID-101473,QSAR-TID-11,3546,3050
907,9,0.75,QSAR-TID-101473,QSAR-TID-10980,3546,3277
908,7,0.7777777777777778,QSAR-TID-251,QSAR-TID-11,3547,3050
909,7,0.5833333333333334,QSAR-TID-251,QSAR-TID-10980,3547,3277
910,8,0.8888888888888888,QSAR-TID-101340,QSAR-TID-11,3548,3050
911,9,0.75,QSAR-TID-101340,QSAR-TID-10980,3548,3277
912,8,0.8888888888888888,QSAR-TID-12913,QSAR-TID-11,3551,3050
913,8,0.6666666666666666,QSAR-TID-12913,QSAR-TID-10980,3551,3277
914,8,0.8888888888888888,QSAR-TID-10872,QSAR-TID-11,3552,3050
915,9,0.75,QSAR-TID-10872,QSAR-TID-10980,3552,3277
916,9,1.0,QSAR-TID-11498,QSAR-TID-11,3553,3050
917,8,0.6666666666666666,QSAR-TID-11498,QSAR-TID-10980,3553,3277
918,8,0.8888888888888888,QSAR-TID-101273,QSAR-TID-11,3554,3050
919,9,0.75,QSAR-TID-101273,QSAR-TID-10980,3554,3277
920,8,0.8888888888888888,QSAR-TID-12807,QSAR-TID-11,3555,3050
921,8,0.6666666666666666,QSAR-TID-12807,QSAR-TID-10980,3555,3277
922,8,0.8888888888888888,QSAR-TID-148,QSAR-TID-11,3556,3050
923,8,0.6666666666666666,QSAR-TID-148,QSAR-TID-10980,3556,3277
924,8,0.8888888888888888,QSAR-TID-13067,QSAR-TID-11,3560,3050
925,8,0.6666666666666666,QSAR-TID-13067,QSAR-TID-10980,3560,3277
926,8,0.8888888888888888,QSAR-TID-17034,QSAR-TID-11,3561,3050
927,8,0.6666666666666666,QSAR-TID-17034,QSAR-TID-10980,3561,3277
928,8,0.8888888888888888,QSAR-TID-102733,QSAR-TID-11,3562,3050
929,9,0.75,QSAR-TID-102733,QSAR-TID-10980,3562,3277
930,8,0.8888888888888888,QSAR-TID-100789,QSAR-TID-11,3563,3050
931,9,0.75,QSAR-TID-100789,QSAR-TID-10980,3563,3277
932,7,0.7777777777777778,QSAR-TID-20112,QSAR-TID-11,3564,3050
933,7,0.5833333333333334,QSAR-TID-20112,QSAR-TID-10980,3564,3277
934,8,0.8888888888888888,QSAR-TID-10304,QSAR-TID-11,3565,3050
935,9,0.75,QSAR-TID-10304,QSAR-TID-10980,3565,3277
936,8,0.8888888888888888,QSAR-TID-12753,QSAR-TID-11,3566,3050
937,8,0.6666666666666666,QSAR-TID-12753,QSAR-TID-10980,3566,3277
938,8,0.8888888888888888,QSAR-TID-10044,QSAR-TID-11,3567,3050
939,9,0.75,QSAR-TID-10044,QSAR-TID-10980,3567,3277
940,7,0.7777777777777778,QSAR-TID-30018,QSAR-TID-11,3568,3050
941,7,0.5833333333333334,QSAR-TID-30018,QSAR-TID-10980,3568,3277
942,9,1.0,QSAR-TID-112,QSAR-TID-11,3569,3050
943,8,0.6666666666666666,QSAR-TID-112,QSAR-TID-10980,3569,3277
944,8,0.8888888888888888,QSAR-TID-12971,QSAR-TID-11,3570,3050
945,8,0.6666666666666666,QSAR-TID-12971,QSAR-TID-10980,3570,3277
946,8,0.8888888888888888,QSAR-TID-10919,QSAR-TID-11,3571,3050
947,10,0.8333333333333334,QSAR-TID-10919,QSAR-TID-10980,3571,3277
948,8,0.8888888888888888,QSAR-TID-10960,QSAR-TID-11,3572,3050
949,10,0.8333333333333334,QSAR-TID-10960,QSAR-TID-10980,3572,3277
950,7,0.7777777777777778,QSAR-TID-20067,QSAR-TID-11,3573,3050
951,7,0.5833333333333334,QSAR-TID-20067,QSAR-TID-10980,3573,3277
952,8,0.8888888888888888,QSAR-TID-10958,QSAR-TID-11,3574,3050
953,10,0.8333333333333334,QSAR-TID-10958,QSAR-TID-10980,3574,3277
954,8,0.8888888888888888,QSAR-TID-100579,QSAR-TID-11,3575,3050
955,9,0.75,QSAR-TID-100579,QSAR-TID-10980,3575,3277
956,8,0.8888888888888888,QSAR-TID-100895,QSAR-TID-11,3576,3050
957,9,0.75,QSAR-TID-100895,QSAR-TID-10980,3576,3277
958,8,0.8888888888888888,QSAR-TID-103446,QSAR-TID-11,3577,3050
959,9,0.75,QSAR-TID-103446,QSAR-TID-10980,3577,3277
960,7,0.7777777777777778,QSAR-TID-262,QSAR-TID-11,3578,3050
961,7,0.5833333333333334,QSAR-TID-262,QSAR-TID-10980,3578,3277
962,8,0.8888888888888888,QSAR-TID-103140,QSAR-TID-11,3580,3050
963,9,0.75,QSAR-TID-103140,QSAR-TID-10980,3580,3277
964,8,0.8888888888888888,QSAR-TID-10580,QSAR-TID-11,3581,3050
965,9,0.75,QSAR-TID-10580,QSAR-TID-10980,3581,3277
966,8,0.8888888888888888,QSAR-TID-10477,QSAR-TID-11,3583,3050
967,9,0.75,QSAR-TID-10477,QSAR-TID-10980,3583,3277
968,8,0.8888888888888888,QSAR-TID-12665,QSAR-TID-11,3584,3050
969,8,0.6666666666666666,QSAR-TID-12665,QSAR-TID-10980,3584,3277
970,9,1.0,QSAR-TID-11534,QSAR-TID-11,3585,3050
971,8,0.6666666666666666,QSAR-TID-11534,QSAR-TID-10980,3585,3277
972,8,0.8888888888888888,QSAR-TID-101183,QSAR-TID-11,3587,3050
973,9,0.75,QSAR-TID-101183,QSAR-TID-10980,3587,3277
974,9,1.0,QSAR-TID-11873,QSAR-TID-11,3588,3050
975,8,0.6666666666666666,QSAR-TID-11873,QSAR-TID-10980,3588,3277
976,8,0.8888888888888888,QSAR-TID-100186,QSAR-TID-11,3589,3050
977,9,0.75,QSAR-TID-100186,QSAR-TID-10980,3589,3277
978,8,0.8888888888888888,QSAR-TID-17115,QSAR-TID-11,3590,3050
979,8,0.6666666666666666,QSAR-TID-17115,QSAR-TID-10980,3590,3277
980,8,0.8888888888888888,QSAR-TID-101204,QSAR-TID-11,3591,3050
981,9,0.75,QSAR-TID-101204,QSAR-TID-10980,3591,3277
982,8,0.8888888888888888,QSAR-TID-12077,QSAR-TID-11,3592,3050
983,8,0.6666666666666666,QSAR-TID-12077,QSAR-TID-10980,3592,3277
984,9,1.0,QSAR-TID-11113,QSAR-TID-11,3593,3050
985,8,0.6666666666666666,QSAR-TID-11113,QSAR-TID-10980,3593,3277
986,9,1.0,QSAR-TID-11056,QSAR-TID-11,3594,3050
987,8,0.6666666666666666,QSAR-TID-11056,QSAR-TID-10980,3594,3277
988,8,0.8888888888888888,QSAR-TID-10438,QSAR-TID-11,3596,3050
989,9,0.75,QSAR-TID-10438,QSAR-TID-10980,3596,3277
990,8,0.8888888888888888,QSAR-TID-143,QSAR-TID-11,3597,3050
991,8,0.6666666666666666,QSAR-TID-143,QSAR-TID-10980,3597,3277
992,8,0.8888888888888888,QSAR-TID-10439,QSAR-TID-11,3598,3050
993,9,0.75,QSAR-TID-10439,QSAR-TID-10980,3598,3277
994,8,0.8888888888888888,QSAR-TID-101349,QSAR-TID-11,3599,3050
995,9,0.75,QSAR-TID-101349,QSAR-TID-10980,3599,3277
996,8,0.8888888888888888,QSAR-TID-10956,QSAR-TID-11,3600,3050
997,10,0.8333333333333334,QSAR-TID-10956,QSAR-TID-10980,3600,3277
998,8,0.8888888888888888,QSAR-TID-13000,QSAR-TID-11,3601,3050
999,8,0.6666666666666666,QSAR-TID-13000,QSAR-TID-10980,3601,3277
1000,8,0.8888888888888888,QSAR-TID-100853,QSAR-TID-11,3602,3050
1001,9,0.75,QSAR-TID-100853,QSAR-TID-10980,3602,3277
1002,8,0.8888888888888888,QSAR-TID-10614,QSAR-TID-11,3603,3050
1003,9,0.75,QSAR-TID-10614,QSAR-TID-10980,3603,3277
1004,7,0.7777777777777778,QSAR-TID-8,QSAR-TID-11,3604,3050
1005,7,0.5833333333333334,QSAR-TID-8,QSAR-TID-10980,3604,3277
1006,8,0.8888888888888888,QSAR-TID-10527,QSAR-TID-11,3605,3050
1007,9,0.75,QSAR-TID-10527,QSAR-TID-10980,3605,3277
1008,7,0.7777777777777778,QSAR-TID-38,QSAR-TID-11,3606,3050
1009,7,0.5833333333333334,QSAR-TID-38,QSAR-TID-10980,3606,3277
1010,8,0.8888888888888888,QSAR-TID-10300,QSAR-TID-11,3607,3050
1011,9,0.75,QSAR-TID-10300,QSAR-TID-10980,3607,3277
1012,9,1.0,QSAR-TID-11141,QSAR-TID-11,3608,3050
1013,8,0.6666666666666666,QSAR-TID-11141,QSAR-TID-10980,3608,3277
1014,9,1.0,QSAR-TID-11019,QSAR-TID-11,3609,3050
1015,8,0.6666666666666666,QSAR-TID-11019,QSAR-TID-10980,3609,3277
1016,8,0.8888888888888888,QSAR-TID-102678,QSAR-TID-11,3610,3050
1017,9,0.75,QSAR-TID-102678,QSAR-TID-10980,3610,3277
1018,8,0.8888888888888888,QSAR-TID-124,QSAR-TID-11,3611,3050
1019,8,0.6666666666666666,QSAR-TID-124,QSAR-TID-10980,3611,3277
1020,9,1.0,QSAR-TID-11409,QSAR-TID-11,3612,3050
1021,8,0.6666666666666666,QSAR-TID-11409,QSAR-TID-10980,3612,3277
1022,8,0.8888888888888888,QSAR-TID-10505,QSAR-TID-11,3613,3050
1023,9,0.75,QSAR-TID-10505,QSAR-TID-10980,3613,3277
1024,3,0.14285714285714285,QSAR-TID-20166,nyc-taxi-green-dec-2016,3614,42729
1025,7,0.7777777777777778,QSAR-TID-20166,QSAR-TID-11,3614,3050
1026,7,0.5833333333333334,QSAR-TID-20166,QSAR-TID-10980,3614,3277
1027,3,0.17647058823529413,QSAR-TID-20166,MIP-2016-regression,3614,43071
1028,8,0.8888888888888888,QSAR-TID-12832,QSAR-TID-11,3615,3050
1029,8,0.6666666666666666,QSAR-TID-12832,QSAR-TID-10980,3615,3277
1030,8,0.8888888888888888,QSAR-TID-105,QSAR-TID-11,3616,3050
1031,9,0.75,QSAR-TID-105,QSAR-TID-10980,3616,3277
1032,8,0.8888888888888888,QSAR-TID-103095,QSAR-TID-11,3617,3050
1033,9,0.75,QSAR-TID-103095,QSAR-TID-10980,3617,3277
1034,8,0.8888888888888888,QSAR-TID-12512,QSAR-TID-11,3618,3050
1035,8,0.6666666666666666,QSAR-TID-12512,QSAR-TID-10980,3618,3277
1036,9,1.0,QSAR-TID-11006,QSAR-TID-11,3619,3050
1037,8,0.6666666666666666,QSAR-TID-11006,QSAR-TID-10980,3619,3277
1038,7,0.7777777777777778,QSAR-TID-30016,QSAR-TID-11,3621,3050
1039,7,0.5833333333333334,QSAR-TID-30016,QSAR-TID-10980,3621,3277
1040,8,0.8888888888888888,QSAR-TID-100872,QSAR-TID-11,3622,3050
1041,9,0.75,QSAR-TID-100872,QSAR-TID-10980,3622,3277
1042,8,0.8888888888888888,QSAR-TID-101433,QSAR-TID-11,3623,3050
1043,9,0.75,QSAR-TID-101433,QSAR-TID-10980,3623,3277
1044,8,0.8888888888888888,QSAR-TID-101220,QSAR-TID-11,3624,3050
1045,9,0.75,QSAR-TID-101220,QSAR-TID-10980,3624,3277
1046,8,0.8888888888888888,QSAR-TID-103437,QSAR-TID-11,3626,3050
1047,9,0.75,QSAR-TID-103437,QSAR-TID-10980,3626,3277
1048,8,0.8888888888888888,QSAR-TID-12294,QSAR-TID-11,3628,3050
1049,8,0.6666666666666666,QSAR-TID-12294,QSAR-TID-10980,3628,3277
1050,8,0.8888888888888888,QSAR-TID-100917,QSAR-TID-11,3629,3050
1051,9,0.75,QSAR-TID-100917,QSAR-TID-10980,3629,3277
1052,8,0.8888888888888888,QSAR-TID-101281,QSAR-TID-11,3630,3050
1053,9,0.75,QSAR-TID-101281,QSAR-TID-10980,3630,3277
1054,8,0.8888888888888888,QSAR-TID-12719,QSAR-TID-11,3631,3050
1055,8,0.6666666666666666,QSAR-TID-12719,QSAR-TID-10980,3631,3277
1056,8,0.8888888888888888,QSAR-TID-10928,QSAR-TID-11,3632,3050
1057,10,0.8333333333333334,QSAR-TID-10928,QSAR-TID-10980,3632,3277
1058,8,0.8888888888888888,QSAR-TID-100452,QSAR-TID-11,3633,3050
1059,9,0.75,QSAR-TID-100452,QSAR-TID-10980,3633,3277
1060,8,0.8888888888888888,QSAR-TID-102473,QSAR-TID-11,3635,3050
1061,9,0.75,QSAR-TID-102473,QSAR-TID-10980,3635,3277
1062,8,0.8888888888888888,QSAR-TID-101036,QSAR-TID-11,3636,3050
1063,9,0.75,QSAR-TID-101036,QSAR-TID-10980,3636,3277
1064,9,1.0,QSAR-TID-11617,QSAR-TID-11,3637,3050
1065,8,0.6666666666666666,QSAR-TID-11617,QSAR-TID-10980,3637,3277
1066,8,0.8888888888888888,QSAR-TID-12037,QSAR-TID-11,3638,3050
1067,8,0.6666666666666666,QSAR-TID-12037,QSAR-TID-10980,3638,3277
1068,8,0.8888888888888888,QSAR-TID-12790,QSAR-TID-11,3639,3050
1069,8,0.6666666666666666,QSAR-TID-12790,QSAR-TID-10980,3639,3277
1070,9,1.0,QSAR-TID-11260,QSAR-TID-11,3640,3050
1071,8,0.6666666666666666,QSAR-TID-11260,QSAR-TID-10980,3640,3277
1072,9,1.0,QSAR-TID-11606,QSAR-TID-11,3641,3050
1073,8,0.6666666666666666,QSAR-TID-11606,QSAR-TID-10980,3641,3277
1074,8,0.8888888888888888,QSAR-TID-101610,QSAR-TID-11,3644,3050
1075,9,0.75,QSAR-TID-101610,QSAR-TID-10980,3644,3277
1076,8,0.8888888888888888,QSAR-TID-102391,QSAR-TID-11,3645,3050
